YEAR	CODE	RECORD_ID	BEST_FIVE	CHINESE	ENGLISH	MATHS	LIBERAL_STUDIES	ELECT_SUB_1	ELECT_SUB_2	ELECT_GRADE_1	ELECT_GRADE_2
2015	JS4682	1201	31	4	4	5**	5	Mathematics Extended Modules II	Physics	5*	5**
2015	JS4682	1105	33	5*	5	5**	5*	Biology	Chemistry	5	5*
2015	JS4682	1095	29	3	4	5**	3	Physics	Chemistry	5*	5
2015	JS4682	937	32	5	5*	5**	5*	Chemistry	Physics	5**	5*
2015	JS4682	690	33	4	5*	5**	5*	Physics	Chemistry	5**	5*
2015	JS4682	641	28	3	4	5**	3	Mathematics Extended Modules II	Physics	5**	5*
2015	JS4682	232	29	3	5	5*	4	Economics	Chemistry	5	5*
2015	JS4690	2165	28	4	3	5**	4	Mathematics Extended Modules II	Chemistry	5**	5
2015	JS4690	2118	34	5	5*	5**	5	Physics	Chemistry	5*	5**
2015	JS4690	1865	33	4	5	5**	4	Business, Accounting and Financial Studies	Physics	5**	5**
2015	JS4719	2636	28	4	4	5**	4	Chemistry	Biology	5*	5
2015	JS4719	1648	28	3	4	5*	4	Chemistry	Mathematics Extended Modules I	5**	5**
2015	JS4719	1623	30	4	4	5**	3	Biology	Chemistry	5	5
2015	JS4719	1563	28	5*	3	5*	5*	Business, Accounting and Financial Studies	Chemistry	5	4
2015	JS4719	1240	30	3	5*	5*	4	Physics	Chemistry	5*	5*
2015	JS4719	1083	28	4	4	5	5*	Physics	Mathematics Extended Modules I	5*	5*
2015	JS4719	987	30	3	4	5**	4	Mathematics Extended Modules II	Physics	5**	5*
2015	JS4719	721	30	5**	4	5*	5	Chemistry	Mathematics Extended Modules II	5*	5*
2015	JS4801	2670	26	5	5	5	5	Chemistry	Economics	5*	5
2015	JS4801	2399	27	4	5	5*	4	Chemistry	Economics	5*	5
2015	JS4801	2349	28	5	4	4	5**	Business, Accounting and Financial Studies	History	5*	5*
2015	JS4801	2346	28	3	3	5**	4	Chemistry	History	5*	4
2015	JS4801	2023	28	5*	5*	4	5*	Economics	History	5*	4
2015	JS4801	1861	28	3	5	5*	5	Chemistry	Physics	5*	5*
2015	JS4801	1673	28	5**	4	5	5*	History	Economics	5	5
2015	JS4801	1454	26	5*	5*	4	5	Biology	Chemistry	5	4
2015	JS4801	1403	27	5*	4	5	5	Economics	Ethics and Religious Studies	5	5*
2015	JS4801	1222	28	5*	5*	5*	5	Biology	Chemistry	5	5
2015	JS4801	1199	27	5	5	5	5	Chemistry	Biology	5	5
2015	JS4801	1016	27	5	5	4	5	Business, Accounting and Financial Studies	Economics	5*	5*
2015	JS4801	591	26	4	5	5*	5	Chemistry	Physics	5	5
2015	JS4801	262	27	4	5	5*	5*	Business, Accounting and Financial Studies	Chemistry	5	5
2015	JS4812	2330	29	4	5*	5*	4	Physics	Biology	5*	5*
2015	JS4812	1748	25	5*	4	5	5	Economics	Physics	5	4
2015	JS4812	1060	30	5	5	5**	5	Chemistry	Economics	5*	5*
2015	JS4812	1046	30	5**	5*	5*	5	Chemistry	Economics	5	5*
2015	JS4812	811	30	5	5	5**	5	Chemistry	Economics	5*	5*
2015	JS4824	2733	25	4	4	4	5	Economics	Physics	5*	5*
2015	JS4824	2136	25	4	4	4	4	Economics	Business, Accounting and Financial Studies	5*	5**
2015	JS4824	2100	24	4	4	5	5	Economics	Business, Accounting and Financial Studies	5	5
2015	JS4824	1917	26	3	3	5	5**	Economics	Business, Accounting and Financial Studies	5**	4
2015	JS4824	1881	24	4	5	5*	4	Biology	Economics	4	5
2015	JS4824	1293	24	4	5	5	4	Business, Accounting and Financial Studies	Economics	4	5*
2015	JS4824	1268	25	5	4	5	4	Economics	Mathematics Extended Modules I	5	5*
2015	JS4824	1104	25	5	4	5	4	Chemistry	Economics	5	5*
2015	JS4824	879	26	3	4	5**	4	Economics	Business, Accounting and Financial Studies	5**	4
2015	JS4824	554	24	4	4	5*	4	Business, Accounting and Financial Studies	Economics	4	5*
2015	JS4824	326	24	4	4	5	4	Economics	Biology	5*	5
2015	JS4824	250	25	4	4	4	5**	Economics	Geography	5	5
2015	JS4824	194	28	4	3	5	5**	Economics	History	5*	5*
2015	JS4836	2395	27	4	4	5*	5	Geography	Biology	5**	5
2015	JS4836	1983	29	4	5	5**	5*	Chemistry	Geography	5*	5
2015	JS4836	739	27	5	5	4	5	Biology	Geography	5*	5*
2015	JS4836	390	28	5	4	5*	5*	Economics	Geography	5	5*
2015	JS4838	2525	26	3	5*	5	5*	Biology	Chemistry	5	4
2015	JS4838	701	26	5**	4	4	5**	Economics	Physics	4	4
2015	JS4838	679	25	5	4	4	5*	Geography	Economics	5*	4
2015	JS4848	2724	30	5*	4	5	5*	Economics	Chinese History	5**	5*
2015	JS4848	2017	32	5*	5	5**	4	Mathematics Extended Modules I	Physics	5*	5*
2015	JS4848	1526	26	4	5	5	4	Economics	Chemistry	5*	5
2015	JS4848	1418	26	4	5	4	5	Business, Accounting and Financial Studies	Economics	5*	5*
2015	JS4848	1030	26	5	5	5*	5*	Chemistry	Biology	4	3
2015	JS4848	545	26	4	5	5	5	History	Chemistry	5*	5
2015	JS4848	158	26	4	5	4	5*	Business, Accounting and Financial Studies	Geography	4	5*
2015	JS4848	35	29	5	5*	5	5*	Chemistry	History	5	5**
2015	JS4850	2482	30	5*	5*	5*	5	Chinese History	History	5	5*
2015	JS4850	1003	32	5**	5**	5	5*	Chinese Literature	Economics	4	5**
2015	JS4850	986	30	5*	5**	5	5	Chemistry	Physics	5*	5*
2015	JS4850	949	29	5*	5*	5*	5	History	Economics	5*	5
2015	JS4850	130	28	5	4	5*	5*	Economics	Information and Communication Technology	5*	5
2015	JS4862	2655	25	5	4	4	5	Ethics and Religious Studies	Economics	5*	5
2015	JS4862	2413	32	5*	5	5*	4	Biology	Chemistry	5**	5**
2015	JS4862	2404	28	5	5**	5	5**	Business, Accounting and Financial Studies	Economics	4	4
2015	JS4862	2180	28	4	5*	5*	5*	Chemistry	Economics	5	5
2015	JS4862	1909	29	4	4	5*	5	Physics	Chemistry	5*	5
2015	JS4862	1385	27	4	5*	5*	4	Biology	Chemistry	5*	4
2015	JS4862	1145	28	5	5	5**	4	History	Physics	5*	4
2015	JS4862	767	32	5**	5	5	5*	Geography	Economics	4	5**
2015	JS4862	411	32	5*	4	5*	4	Biology	Chemistry	5**	5**
2015	JS4874	2343	26	4	5**	4	5	Biology	Economics	5	5
2015	JS4874	2310	28	5	3	5	5*	Economics	Business, Accounting and Financial Studies	5*	5*
2015	JS4874	2269	26	5**	5	5	4	History	Economics	4	5
2015	JS4874	2268	26	5	4	4	5	Chemistry	Biology	5	4
2015	JS4874	1653	27	5*	4	5	5*	Geography	Business, Accounting and Financial Studies	5*	4
2015	JS4874	1649	26	5	4	5	5	Economics	Business, Accounting and Financial Studies	5	5*
2015	JS4874	1465	26	4	5*	5	5	Biology	Geography	4	5
2015	JS4874	1370	26	5*	4	4	5*	Biology	History	5	5
2015	JS4874	1215	25	5*	5	4	4	Economics	Chinese History	5	5
2015	JS4874	1161	29	4	4	5**	5*	Biology	Business, Accounting and Financial Studies	5	5*
2015	JS4874	969	25	5**	3	4	4	Chinese History	Chinese Literature	4	5*
2015	JS4874	541	25	5	4	4	4	Biology	Health Management and Social Care	5*	5*
2015	JS4874	146	27	5	4	4	5**	Geography	Biology	5**	3
2015	JS4886	2441	26	4	4	5	5*	Physics	Chemistry	5	5
2015	JS4886	2211	25	5*	4	4	5*	Chemistry	Economics	4	5
2015	JS4886	2026	25	4	5	4	4	Chemistry	Health Management and Social Care	4	5**
2015	JS4886	1761	29	3	4	5	5	Biology	Chemistry	5**	5*
2015	JS4886	1573	27	5**	5	3	5*	Economics	Information and Communication Technology	4	5
2015	JS4886	1260	25	4	4	5*	5*	Physics	Economics	5	4
2015	JS4886	12	26	5*	5*	4	5*	Chemistry	Business, Accounting and Financial Studies	4	4
2015	JS4896	1117	23	3	5	4	5	Economics	Geography	5	4
2015	JS4903	2432	29	5	5*	5	5	Biology	Chemistry	5**	5*
2015	JS4903	2104	29	4	5*	4	5*	Geography	Economics	5*	5*
2015	JS4903	2042	30	5*	5	5*	5	Biology	Chemistry	5*	5*
2015	JS4903	1828	29	5*	5	5	5	Biology	Chemistry	5**	5*
2015	JS4903	1020	29	5*	5	5	5*	Chinese History	History	5**	4
2015	JS4903	795	29	5	5*	5*	5	Geography	Biology	5**	5
2015	JS4903	636	28	5*	5*	5	5*	Business, Accounting and Financial Studies	Economics	4	5
2015	JS4903	470	28	5	5*	5	5*	Business, Accounting and Financial Studies	Biology	5*	5
2015	JS4903	330	30	4	5**	5	5	Physics	Chemistry	5*	5*
2015	JS4903	37	30	5*	5	5*	4	Economics	Science: Combined Science	5**	5*
2015	JS5001	2704	24	5*	5	4	3	Biology	Chemistry	5	4
2015	JS5001	2634	23	3	5	5	4	Geography	Chemistry	4	5
2015	JS5001	2621	26	3	3	5	3	Biology	Chemistry	5	5*
2015	JS5001	2560	23	3	5*	5	3	Chemistry	Physics	4	4
2015	JS5001	2547	24	5	3	4	4	Biology	Chemistry	5*	5
2015	JS5001	2506	25	4	4	5*	5*	Business, Accounting and Financial Studies	Geography	5	4
2015	JS5001	2381	25	4	5	4	5*	Chemistry	Geography	5	5
2015	JS5001	2357	26	4	5	5*	4	Mathematics Extended Modules II	Physics	5	5
2015	JS5001	2326	22	3	4	4	3	Biology	Physics	5	5
2015	JS5001	2322	24	5	5	5	4	Biology	Chemistry	4	5
2015	JS5001	2233	24	5	4	5	4	Biology	Chemistry	4	5*
2015	JS5001	2208	24	3	4	4	4	Chemistry	Biology	5*	5
2015	JS5001	2160	24	3	3	5*	3	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	5*
2015	JS5001	2140	29	4	4	5**	2	Chemistry	Mathematics Extended Modules II	5*	5*
2015	JS5001	2134	25	4	3	4	5**	Biology	Chinese History	5	5
2015	JS5001	2022	23	4	3	5*	4	Biology	Chemistry	5*	3
2015	JS5001	1953	22	4	5	4	5	Biology	Economics	4	4
2015	JS5001	1866	24	5*	5	5	4	Information and Communication Technology	Science: Combined Science	4	4
2015	JS5001	1860	22	4	4	4	3	Mathematics Extended Modules I	Chemistry	5*	4
2015	JS5001	1846	31	4	4	5**	5	Chemistry	Physics	5*	5**
2015	JS5001	1826	24	4	3	5*	3	Physics	Science: Combined Science	5	3
2015	JS5001	1793	22	3	3	4	5	Geography	Economics	3	5*
2015	JS5001	1738	23	5	5*	4	4	Biology	Geography	4	4
2015	JS5001	1664	23	5	5	4	5	Biology	Chemistry	4	3
2015	JS5001	1660	23	3	4	5*	4	Chemistry	Physics	4	5
2015	JS5001	1645	23	5*	4	5	4	Biology	Chemistry	4	4
2015	JS5001	1620	24	3	4	5	3	Chemistry	Business, Accounting and Financial Studies	5	4
2015	JS5001	1595	23	4	3	4	4	Biology	Chemistry	5	5
2015	JS5001	1480	23	3	5	5	4	Chemistry	Economics	4	5
2015	JS5001	1479	24	3	5	5	4	Biology	Chemistry	5	5
2015	JS5001	1438	27	4	4	5*	4	Mathematics Extended Modules II	Biology	5	5
2015	JS5001	1402	23	4	4	5	4	Biology	Chemistry	5	5
2015	JS5001	1398	23	3	4	5	3	Mathematics Extended Modules I	Economics	5*	4
2015	JS5001	1388	22	3	4	4	4	Biology	Chemistry	4	5
2015	JS5001	1327	22	3	4	5	3	Biology	Chemistry	5	5
2015	JS5001	1302	22	4	4	5	4	Physics	Chemistry	5	4
2015	JS5001	1228	24	4	4	4	4	Biology	Chemistry	5	5
2015	JS5001	1217	22	5**	3	4	4	Biology	Chemistry	4	3
2015	JS5001	1210	23	4	4	5	3	Physics	Chemistry	5	5
2015	JS5001	1159	22	3	4	5*	3	Biology	Chemistry	4	5
2015	JS5001	1146	24	5	4	5	4	Biology	Business, Accounting and Financial Studies	5*	4
2015	JS5001	1087	22	3	4	4	4	Chemistry	Biology	5	5
2015	JS5001	1065	24	4	3	5*	4	Physics	Mathematics Extended Modules II	5	5
2015	JS5001	1005	24	3	3	5*	4	Chemistry	Biology	5	4
2015	JS5001	984	23	3	4	5	5*	Chemistry	Geography	4	4
2015	JS5001	967	22	5	4	4	5	Biology	Technology and Living	4	4
2015	JS5001	963	23	4	3	4	5	Biology	Chemistry	4	5*
2015	JS5001	956	25	3	3	5*	2	Chemistry	Physics	5	5*
2015	JS5001	922	23	4	4	5	4	Information and Communication Technology	Mathematics Extended Modules II	5	5
2015	JS5001	872	24	3	5	4	5	Chemistry	Biology	5	5
2015	JS5001	867	22	4	4	5	5	Biology	Chemistry	4	4
2015	JS5001	854	23	4	4	4	4	Biology	Chemistry	5	5
2015	JS5001	765	24	4	4	5	4	Chemistry	Economics	5	5*
2015	JS5001	640	23	4	4	5	4	Chemistry	Mathematics Extended Modules I	4	5
2015	JS5001	621	23	4	4	5	4	Chemistry	Biology	5*	4
2015	JS5001	614	23	3	4	5	4	Physics	Chemistry	5	5
2015	JS5001	603	22	3	4	4	4	Physics	Chemistry	5	5
2015	JS5001	525	24	3	3	5*	4	Business, Accounting and Financial Studies	Mathematics Extended Modules I	4	5*
2015	JS5001	496	23	3	3	5*	3	Business, Accounting and Financial Studies	Economics	5	4
2015	JS5001	451	23	3	3	5*	3	Mathematics Extended Modules II	Physics	5	5
2015	JS5001	412	22	4	4	5	4	Chemistry	Biology	5	4
2015	JS5001	260	23	4	3	5	4	Physics	Chemistry	5	4
2015	JS5001	223	22	3	4	3	4	Biology	Economics	5*	5
2015	JS5001	160	23	5	4	5	4	Physics	Science: Combined Science	5	4
2015	JS5001	141	22	4	4	4	4	Information and Communication Technology	Chemistry	5	4
2015	JS5002	2689	26	3	5	5	3	Biology	Chemistry	5	5
2015	JS5002	2637	23	4	4	5	5	Biology	Chemistry	4	4
2015	JS5002	2605	24	3	4	5**	4	Mathematics Extended Modules II	Physics	5	4
2015	JS5002	2600	23	3	4	5*	4	Physics	Chemistry	5	4
2015	JS5002	2573	26	5	5	5	4	Information and Communication Technology	Physics	4	5*
2015	JS5002	2566	26	4	5	5*	4	Physics	Chemistry	5*	4
2015	JS5002	2515	25	4	5	5	5	Physics	Economics	5	4
2015	JS5002	2493	24	3	3	5	3	Biology	Physics	5	5*
2015	JS5002	2490	28	3	4	5*	4	Physics	Science: Combined Science	5*	5
2015	JS5002	2468	29	4	5*	5*	3	Information and Communication Technology	Physics	5**	5*
2015	JS5002	2440	33	5*	5*	5**	5*	Chemistry	Physics	5**	5*
2015	JS5002	2435	29	3	4	5**	4	Physics	Chemistry	5**	5*
2015	JS5002	2418	24	4	4	5	5*	Mathematics Extended Modules I	Physics	4	4
2015	JS5002	2406	23	5	4	5	4	Chemistry	Physics	4	4
2015	JS5002	2355	31	3	3	5**	4	Mathematics Extended Modules II	Physics	5**	5**
2015	JS5002	2354	27	4	5	5*	4	Mathematics Extended Modules II	Physics	5*	5
2015	JS5002	2345	28	4	5*	5*	4	Physics	Information and Communication Technology	5	5
2015	JS5002	2319	33	5	5	5**	4	Physics	Chemistry	5**	5**
2015	JS5002	2297	33	5*	5*	5**	5*	Chemistry	Physics	5**	5*
2015	JS5002	2296	34	5*	5**	5**	4	Biology	Chemistry	5	5*
2015	JS5002	2263	24	3	3	5*	3	Information and Communication Technology	Mathematics Extended Modules I	4	5*
2015	JS5002	2219	29	4	5	5**	4	Mathematics Extended Modules II	Physics	5*	5*
2015	JS5002	2164	28	3	3	5*	5	Physics	Information and Communication Technology	5*	5*
2015	JS5002	2024	25	5	3	5	4	Mathematics Extended Modules II	Physics	5*	5
2015	JS5002	1947	23	4	4	5*	4	Physics	Biology	5	3
2015	JS5002	1922	24	4	4	5	3	Chemistry	Biology	5	4
2015	JS5002	1855	28	4	5	5*	5	Physics	Mathematics Extended Modules II	5**	5
2015	JS5002	1845	25	3	4	5*	4	Chemistry	Physics	5	5*
2015	JS5002	1810	26	5	4	5	4	Physics	Information and Communication Technology	5	5
2015	JS5002	1809	25	4	3	5*	4	Biology	Chemistry	5	5*
2015	JS5002	1790	24	3	3	5*	3	Mathematics Extended Modules II	Chemistry	5*	5
2015	JS5002	1747	23	3	4	5*	3	Chemistry	Physics	3	4
2015	JS5002	1718	23	3	4	5	3	Chemistry	Information and Communication Technology	5	4
2015	JS5002	1687	26	3	4	5*	4	Chemistry	Physics	5*	5
2015	JS5002	1679	24	4	4	5	4	Chemistry	Biology	5	5
2015	JS5002	1659	27	5	3	5**	4	Chemistry	Physics	4	4
2015	JS5002	1635	24	3	4	5	2	Design and Applied Technology	Chemistry	5*	5
2015	JS5002	1581	24	4	4	5	5	Chemistry	Physics	5	5
2015	JS5002	1524	24	4	4	5	4	Business, Accounting and Financial Studies	Chemistry	5*	4
2015	JS5002	1499	23	4	4	5*	4	Chemistry	Physics	5	4
2015	JS5002	1464	25	3	4	5	5	Physics	Chemistry	5*	5
2015	JS5002	1461	22	4	4	5*	4	Geography	Physics	4	4
2015	JS5002	1443	29	4	4	5**	4	Physics	Chemistry	5**	5
2015	JS5002	1440	30	4	5	5**	4	Mathematics Extended Modules II	Physics	5*	5**
2015	JS5002	1436	30	4	5	5**	4	Physics	Mathematics Extended Modules II	5**	5*
2015	JS5002	1432	29	4	5	5**	4	Mathematics Extended Modules II	Physics	5*	5*
2015	JS5002	1425	28	4	4	5*	4	Physics	Mathematics Extended Modules II	5*	5
2015	JS5002	1423	29	4	4	5*	3	Mathematics Extended Modules II	Physics	5*	5**
2015	JS5002	1419	27	3	4	5*	4	Physics	Mathematics Extended Modules II	5*	5*
2015	JS5002	1412	30	4	4	5**	4	Physics	Mathematics Extended Modules II	5**	5**
2015	JS5002	1368	26	4	3	5	5	Mathematics Extended Modules II	Physics	5	5*
2015	JS5002	1347	23	4	5	5	3	Chemistry	French	4	5
2015	JS5002	1325	22	4	4	5	4	Chemistry	Biology	5	4
2015	JS5002	1307	23	3	4	5*	2	Chemistry	Physics	4	5
2015	JS5002	1295	27	3	4	5*	3	Mathematics Extended Modules II	Physics	5*	5*
2015	JS5002	1245	25	5	4	5*	4	Economics	Physics	5*	4
2015	JS5002	1239	24	4	4	5	4	Mathematics Extended Modules I	Physics	5	5
2015	JS5002	1166	33	5*	5*	5**	5*	Chemistry	Physics	5**	5*
2015	JS5002	1140	23	3	4	4	3	Chemistry	Physics	5	5
2015	JS5002	1109	24	3	3	5	4	Economics	Physics	5	5
2015	JS5002	1049	23	4	3	5*	3	Mathematics Extended Modules II	Chemistry	4	4
2015	JS5002	1041	29	4	4	5*	4	Physics	Chemistry	5*	5
2015	JS5002	1037	25	5	4	5	4	Mathematics Extended Modules II	Physics	5	5*
2015	JS5002	996	27	3	4	5*	3	Economics	Physics	5	5*
2015	JS5002	935	22	3	4	5*	2	Physics	Mathematics Extended Modules II	4	5
2015	JS5002	898	23	3	5	5	4	Chemistry	Physics	4	4
2015	JS5002	881	23	3	4	4	4	Information and Communication Technology	Physics	5*	5
2015	JS5002	830	25	4	4	5**	4	Physics	Music	5	3
2015	JS5002	825	25	5*	4	5	3	Chemistry	Economics	5*	4
2015	JS5002	802	25	3	4	5*	4	Information and Communication Technology	Physics	5*	5
2015	JS5002	774	23	3	3	5*	3	Mathematics Extended Modules II	Physics	5*	4
2015	JS5002	761	23	4	4	5*	3	Physics	Information and Communication Technology	5	4
2015	JS5002	751	25	3	3	5*	4	Mathematics Extended Modules I	Chemistry	5	5*
2015	JS5002	736	24	3	3	5**	4	Information and Communication Technology	Chemistry	4	4
2015	JS5002	706	24	4	5	4	5	Physics	Information and Communication Technology	5	5
2015	JS5002	678	24	3	3	5*	5*	Biology	Chemistry	3	4
2015	JS5002	657	23	3	3	5	3	Geography	Mathematics Extended Modules I	4	5*
2015	JS5002	635	22	4	4	5	4	Physics	Mathematics Extended Modules II	5	4
2015	JS5002	582	24	4	3	5*	3	Physics	Chemistry	5	5
2015	JS5002	459	23	4	4	5	3	Mathematics Extended Modules I	Economics	5*	3
2015	JS5002	452	27	3	3	5*	4	Chemistry	Physics	5**	5
2015	JS5002	446	24	5	5	4	5	Biology	Chemistry	5	4
2015	JS5002	428	24	4	5*	5	4	Chemistry	Information and Communication Technology	5	4
2015	JS5002	418	32	5	5	5**	5	Chemistry	Economics	5	5**
2015	JS5002	376	34	5*	5**	5**	5	Physics	Chemistry	5**	5**
2015	JS5002	369	32	5*	4	5**	5*	Chemistry	Biology	5*	5*
2015	JS5002	368	23	3	3	5**	3	Chemistry	Physics	5*	4
2015	JS5002	352	23	4	4	5	5	Biology	Mathematics Extended Modules I	4	5
2015	JS5002	350	24	4	4	5	5	Information and Communication Technology	Physics	5	5
2015	JS5002	290	23	3	3	5*	4	Physics	Mathematics Extended Modules II	5*	4
2015	JS5002	278	27	4	4	5*	5**	Physics	Chemistry	4	5
2015	JS5002	247	23	4	4	5	3	Mathematics Extended Modules II	Physics	5*	4
2015	JS5002	186	23	4	4	4	4	Physics	Business, Accounting and Financial Studies	5	4
2015	JS5002	179	33	4	5*	5**	4	Chemistry	Physics	5*	5**
2015	JS5002	149	31	4	3	5**	4	Physics	Mathematics Extended Modules I	5**	5**
2015	JS5002	142	23	3	3	5*	3	Physics	Chemistry	4	5
2015	JS5002	120	24	3	5	5	5	Physics	Chemistry	5	4
2015	JS5002	113	23	4	4	5	3	Mathematics Extended Modules II	Physics	5	5
2015	JS5002	96	33	4	5**	5**	5*	Business, Accounting and Financial Studies	Physics	5*	5**
2015	JS5002	63	22	3	4	5	3	Physics	Chemistry	5	4
2015	JS5002	55	24	4	3	5*	4	Physics	Chemistry	5	3
2015	JS5002	36	23	4	4	5	3	Chemistry	Business, Accounting and Financial Studies	5*	4
2015	JS5002	24	24	3	4	5**	3	Physics	Business, Accounting and Financial Studies	5	4
2015	JS5002	11	32	4	5	5**	5	Information and Communication Technology	Physics	5**	5**
2015	JS5003	2742	26	5	5*	4	5	Biology	Physics	5	5
2015	JS5003	2736	26	5*	4	5	4	Chemistry	Mathematics Extended Modules I	4	5
2015	JS5003	2650	22	3	5**	4	3	Economics	Business, Accounting and Financial Studies	4	4
2015	JS5003	2633	23	3	4	5*	3	Mathematics Extended Modules II	Business, Accounting and Financial Studies	5	3
2015	JS5003	2595	23	5	4	5	4	Business, Accounting and Financial Studies	Physics	5	4
2015	JS5003	2568	25	4	4	5	4	Business, Accounting and Financial Studies	Information and Communication Technology	5*	4
2015	JS5003	2532	24	3	5*	5*	4	Business, Accounting and Financial Studies	Economics	4	4
2015	JS5003	2489	24	4	4	5	4	Business, Accounting and Financial Studies	Economics	5*	5
2015	JS5003	2455	28	4	5	5*	5	Business, Accounting and Financial Studies	Economics	5**	5
2015	JS5003	2430	23	5*	4	5	4	Economics	Mathematics Extended Modules I	4	4
2015	JS5003	2391	24	3	4	5	4	Biology	Chemistry	4	5*
2015	JS5003	2314	24	3	5	5	5*	Biology	Chemistry	4	4
2015	JS5003	2311	24	4	4	5	5	Geography	Economics	5	5
2015	JS5003	2301	24	4	5*	5	5	Economics	History	4	4
2015	JS5003	2248	26	4	4	5	5*	Economics	Geography	5	5*
2015	JS5003	2187	24	5	4	5	5	Business, Accounting and Financial Studies	Economics	4	5
2015	JS5003	2156	25	5*	5	5	4	Chemistry	Biology	5	3
2015	JS5003	2122	25	4	4	5*	4	Chemistry	Physics	5*	5
2015	JS5003	2013	29	5**	5*	5*	5	Chinese History	History	5	4
2015	JS5003	2004	23	4	5	5*	4	Physics	Biology	4	4
2015	JS5003	1897	23	3	5	5	4	Business, Accounting and Financial Studies	Chemistry	5	4
2015	JS5003	1821	23	3	5	5	4	Business, Accounting and Financial Studies	Chemistry	5	4
2015	JS5003	1799	25	5	4	4	4	Economics	Geography	5*	5*
2015	JS5003	1775	23	5	4	5	4	Business, Accounting and Financial Studies	Physics	5	4
2015	JS5003	1767	25	4	4	5*	4	Business, Accounting and Financial Studies	Mathematics Extended Modules I	5	5*
2015	JS5003	1745	24	4	4	5	5	Biology	Physics	4	5
2015	JS5003	1739	24	4	5	5	5	Economics	Biology	5	4
2015	JS5003	1730	24	5*	5	4	4	Biology	Chemistry	4	4
2015	JS5003	1724	24	4	4	5	5*	Chemistry	Mathematics Extended Modules I	4	5
2015	JS5003	1708	29	4	5	5*	4	Chemistry	Mathematics Extended Modules I	5*	5*
2015	JS5003	1663	30	5	4	5*	5	Economics	Business, Accounting and Financial Studies	5**	5*
2015	JS5003	1638	24	3	5	5	5	Business, Accounting and Financial Studies	Chemistry	4	4
2015	JS5003	1625	23	4	4	5	4	Business, Accounting and Financial Studies	Chemistry	5	4
2015	JS5003	1622	24	4	4	5*	4	Mathematics Extended Modules II	Physics	4	4
2015	JS5003	1619	26	4	4	5*	3	Chemistry	French	5*	5
2015	JS5003	1608	24	4	5	5*	4	Economics	Physics	5	4
2015	JS5003	1582	25	5	5*	5	4	Mathematics Extended Modules II	Economics	4	5
2015	JS5003	1570	24	5	4	5	5*	Business, Accounting and Financial Studies	Economics	4	4
2015	JS5003	1460	25	5*	4	5	4	Chemistry	Physics	5	4
2015	JS5003	1431	23	5	5	5	4	Business, Accounting and Financial Studies	Chemistry	4	4
2015	JS5003	1405	30	5*	5*	5	5*	Economics	Business, Accounting and Financial Studies	5	5**
2015	JS5003	1358	24	5	5	5	4	Economics	Mathematics Extended Modules I	5	4
2015	JS5003	1349	25	3	5	5	4	Chemistry	Economics	5	5
2015	JS5003	1345	24	3	4	5*	4	Mathematics Extended Modules I	Business, Accounting and Financial Studies	5*	4
2015	JS5003	1316	24	4	4	5	5	Economics	Business, Accounting and Financial Studies	5*	4
2015	JS5003	1310	25	3	5	5	5	Business, Accounting and Financial Studies	Chemistry	5	4
2015	JS5003	1247	24	4	4	5	4	Business, Accounting and Financial Studies	Economics	5	5
2015	JS5003	1227	24	3	4	5*	4	Mathematics Extended Modules I	Business, Accounting and Financial Studies	5	5
2015	JS5003	1212	23	5	5	5	4	Economics	Business, Accounting and Financial Studies	4	4
2015	JS5003	1172	25	4	4	5*	3	Business, Accounting and Financial Studies	Economics	4	5
2015	JS5003	1108	24	3	4	5*	4	Physics	Mathematics Extended Modules II	5	5
2015	JS5003	1018	23	3	5*	4	5	Economics	Science: Combined Science	5	3
2015	JS5003	1002	25	4	4	5*	5	Business, Accounting and Financial Studies	Physics	5	5
2015	JS5003	944	27	5	5*	5*	5	Business, Accounting and Financial Studies	Economics	5	5
2015	JS5003	933	26	3	4	5*	3	Mathematics Extended Modules II	Physics	5*	5*
